id,Author,Text,User Location,Country_Code,Tweet Country,created_at
1374319432936357892,mandrakecl,"RT @OurWorldInData: Since December, our content on COVID-19 vaccinations has received more than 40 million page views on our website. That'…",#Puyuhuapi - #Santiago,None,None,2021-03-23 11:17:41
1374319434165272578,amyvanwinkle,"RT @SFGate: Being protected from COVID-19 is the most obvious benefit of getting vaccinated, but here's another one: free doughnuts. 

Star…","Lexington, Ky",None,None,2021-03-23 11:17:41
1374319435897573377,bgmahesh,"RT @BSYBJP: Starting April 01st, anyone above 45 years can get the Covid-19 vaccine. I appeal to all eligible citizens to get vaccinated an…",Bengaluru,None,None,2021-03-23 11:17:41
1374319436216340483,PakinFrance,RT @ForeignOfficePk: A recap of major milestones and achievements of the Government &amp; People of Pakistan in the past year despite the chall…,"Paris, France",None,None,2021-03-23 11:17:41
1374319436467892231,gayatri_sahni,RT @onlinebollywud: Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery after he tests Covid-19 positive - Times of India https:…,"New Delhi, India",None,None,2021-03-23 11:17:41
1374319436858032131,RunTammiRun,"RT @BourgeoisWells: FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",FL,None,None,2021-03-23 11:17:42
1374319437449371652,StreetVillain,RT @RadioNLNews: The second COVID-19 vaccine clinic in #Kamloops has opened today at the Tournament Capital Centre. https://t.co/WxTiw8S4rJ…,"British Columbia, Canada",None,None,2021-03-23 11:17:42
1374319438393139202,HalifaxEditor,A Rankin and Strang COVID-19 briefing is scheduled for 11:45 a.m. today.,Halifax,None,None,2021-03-23 11:17:42
1374319438971822086,dain3_3,"RT @mikenavallo: Private sector, thank you!",my own headspace,None,None,2021-03-23 11:17:42
1374319439617814532,Hussain73331128,RT @FactCheckAPGov: TTD has officially announced to allow devotees who booked in advance to take part in Arjitha Seva at the Tirumala templ…,,None,None,2021-03-23 11:17:42
1374319439739461633,wayneepp1,RT @CTVVancouver: B.C.'s top doctor has revealed that COVID-19 is putting an increasing number of younger residents in intensive care.​  ht…,"Lower Main-Land ,BC, Canada",None,None,2021-03-23 11:17:42
1374319440897191937,AlanSheen,RT @HackedOffHugh: Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors.,Winterley Cheshire,None,None,2021-03-23 11:17:42
1374319440981061635,MrTimLane,"RT @bmj_latest: As we reach the anniversary of the first UK national lockdown, we remember the doctors who have died of covid-19

""Each nam…","London, England",None,None,2021-03-23 11:17:43
1374319443669581826,KMarxiana,I'm currently working at a COVID-19 test centre to enjoy the thrilling sensation of a nasopharyngeal swab on an almost daily basis.,"Berlin, Deutschland",None,None,2021-03-23 11:17:43
1374319443883474945,VictoriaCarlena,"RT @BourgeoisWells: FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","Maryland, USA",None,None,2021-03-23 11:17:43
1374319446643286021,Icemperador,RT @CraigKellyMP: #AstraZenecaWATCH - A U.S. health agency has issued a statement that AstraZeneca may have included outdated information i…,,None,None,2021-03-23 11:17:44
1374319447029084160,kabaddifanclub1,"RT @ClubLionscl: India records nearly 47,000 new Covid-19 cases, 212 deaths; tally over 11.6 mn https://t.co/jqk2EKRDPz https://t.co/Pms2kq…",,None,None,2021-03-23 11:17:44
1374319447050182656,newsbycruz,LOOKING AHEAD: COVID-19 vaccination event in Kinston,"New Bern, NC",None,None,2021-03-23 11:17:44
1374319447322865664,HoleInTheGround,"RT @solmamakwa: Today is World Water Day. The ongoing COVID-19 pandemic has reminded us again of how important water is to our health. 

To…",Turtle Island,None,None,2021-03-23 11:17:44
1374319448761503748,RojakPot,RM500K “Insurance” Against COVID-19 Vaccine Injury! https://t.co/011dZ3wuJd,Malaysia,None,None,2021-03-23 11:17:44
1374319449814237188,thespiffycookie,RT @julieruble: I don’t know who needs to hear this but the Covid-19 vaccine in no way alters your genes. If you want a v basic explanation…,"Columbus, OH",None,None,2021-03-23 11:17:45
1374319451269603329,arunchanu,"RT @BSYBJP: Starting April 01st, anyone above 45 years can get the Covid-19 vaccine. I appeal to all eligible citizens to get vaccinated an…","Mysore, India",None,None,2021-03-23 11:17:45
1374319451751997443,Kreutzjr1,"RT @AJKayWriter: Apparently, the only #COVID19 risks people are concerned with regulating are the ones we can hold other people accountable…",NC,None,None,2021-03-23 11:17:45
1374319452980846595,wreckitcarlfred,"RT @genenisperos: A lockdown IS NOT a health solution.

An NCR Plus Bubble IS NOT a health solution.

Arresting people IS NOT a health solu…",,None,None,2021-03-23 11:17:45
1374319453001908228,nooouch,"RT @allthecitizens: BREAKING: Firm awarded £16.2m across multiple Covid-19 contracts has extensive links to the Conservatives.

Softcat Plc…",Pangaea,None,None,2021-03-23 11:17:45
1374319455874998275,NorvanReports,"DSME shuts down production amid COVID-19 outbreak #NorvanReports 
 https://t.co/hpc3KLbIFu",Ghana,None,None,2021-03-23 11:17:46
1374319456118259718,anathalab,RT @ABecenti: Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,,None,None,2021-03-23 11:17:46
1374319458634846213,leoambermane,"RT @BourgeoisWells: FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","Cleveland, OH",None,None,2021-03-23 11:17:47
1374319459754635270,scottie2h,RT @JeffRightNoww: If the Covid-19 Vaccines interview for a job @LateNightSeth https://t.co/rXYMsmcSYw,,None,None,2021-03-23 11:17:47
1374319462107713547,antevista,"RT @GoodFinanceUK: Help is at hand 🛠️

For all charities &amp; social enterprises navigating uncertain times, find funding, opportunities and s…",London / Munich / Sheffield,None,None,2021-03-23 11:17:48
1374319467413401600,girishsnaik,"RT @BSYBJP: Starting April 01st, anyone above 45 years can get the Covid-19 vaccine. I appeal to all eligible citizens to get vaccinated an…",Bangalore,None,None,2021-03-23 11:17:49
1374319468097249282,drocktrot,"RT @mikemarzaABC7: AstraZeneca, Pfizer, Moderna, J&amp;J: Differences between COVID-19 vaccines' efficacy and side effects | https://t.co/K7ojy…","Brooklyn, NY (Bed-Stuy)",None,None,2021-03-23 11:17:49
1374319469300830210,dooooofz,"RT @krizzy_kalerqui: PH DAILY COVID-19     GOVERNMENT 
RECORD  HIGH              RESPONSE https://t.co/eVL0PhtYCZ",jan lang,None,None,2021-03-23 11:17:49
1374319471125434369,BatmanB113,RT @JeffRightNoww: If the Covid-19 Vaccines interview for a job @LateNightSeth https://t.co/rXYMsmcSYw,"Melbourne, Australia ",None,None,2021-03-23 11:17:50
1374319474673917954,DaviesDenoes,China has assured Pakistan that it will provide COVID-19 vaccines ahead of other countries and has pledged to donate https://t.co/mjdmNi5f6j,zealand,None,None,2021-03-23 11:17:51
1374319474833252359,mpetittoc,SARS-CoV-2 on Ocular Surfaces in a Cohort of Patients With COVID-19 https://t.co/K44cWoPDfb via @practiceupdate,,None,None,2021-03-23 11:17:51
1374319476003332096,hashitorojikyou,"RT @SFGate: Being protected from COVID-19 is the most obvious benefit of getting vaccinated, but here's another one: free doughnuts. 

Star…",,None,None,2021-03-23 11:17:51
1374319476166909960,vk2hml,@ScottMorrisonMP @GladysB @theoztrucker @AusAntiLeft @OzraeliAvi @mpsmithnews @mclaren2gb @2GBNews @NC_24… https://t.co/ZN9wQmWmOx,Sydney Australia,None,None,2021-03-23 11:17:51
1374319476766863363,krishnasharmaP,RT @RShivshankar: Good move by NDA. All above 45+ to get COVID-19 vaccine from April 1.,"Assam, India",None,None,2021-03-23 11:17:51
1374319477865734144,altunisahmed,"@ABC “While research is still ongoing into whether COVID-19 vaccines are effective against the P.1 variant, vaccine… https://t.co/WJt8c9OGs3",,None,None,2021-03-23 11:17:51
1374319478088073220,exetertowncrier,Germany to go into hard Easter lockdown as Covid-19 infections soar - CNN https://t.co/yrCMFbMRUP,"Newburyport, MA",None,None,2021-03-23 11:17:51
1374319479526584329,_corajuda,"RT @BourgeoisWells: FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",,None,None,2021-03-23 11:17:52
1374319481829224453,Twituva,RT @JeffRightNoww: If the Covid-19 Vaccines interview for a job @LateNightSeth https://t.co/rXYMsmcSYw,,None,None,2021-03-23 11:17:52
1374319485079932932,SeventySevenVII,"RT @itvnews: A US trial of AstraZeneca’s Covid-19 vaccine may have used “outdated information”, say health officials 

https://t.co/VHxiQIp…",Mazār-e Sharīf,None,None,2021-03-23 11:17:53
1374319486019502083,Drnjuguna,RT @iNduati: That's just 18 days of govt largesse. Fungeni hii kitu. https://t.co/0sYUDNNIBo,Mombasa,None,None,2021-03-23 11:17:53
1374319486094950400,realsilverrider,RT @Reuters_Health: British drugmaker AstraZeneca Plc may have provided an incomplete view of efficacy data on its COVID-19 vaccine from a…,,None,None,2021-03-23 11:17:53
1374319486778580993,arvindcTOI,No rain dance party considering rise in covid-19 cases: DM LKO https://t.co/wXbDuq7OaC,Here & there,None,None,2021-03-23 11:17:53
1374319487164485632,suekings35,"RT @sunlorrie: It's been bizarre. Trudeau gov't sucked up to China on the pandemic until recently, even developing a truly idiotic plan to…",,None,None,2021-03-23 11:17:54
1374319488573833219,AlanJSanders,"We know 77% of all Georgia deaths due to complications from Covid-19 were over the age of 65. Of the remaining 23%,… https://t.co/k9uDSMlcQ5","Cartersville, GA",None,None,2021-03-23 11:17:54
1374319490037596161,tb_ppm,RT @TBECoalition: Covid-19 showed to all of us that a world that is out of balance in matters of health is neither stable nor secure. In ac…,,None,None,2021-03-23 11:17:54
1374319491102871553,moolanghat,RT @RShivshankar: Good move by NDA. All above 45+ to get COVID-19 vaccine from April 1.,"Navi Mumbai, India",None,None,2021-03-23 11:17:54
1374319491597930499,_Simpson_Ke,RT @aphrc: Securing the education of Kenya's girls during COVID-19 https://t.co/tcFZVVAzvl via @TC_Africa @atiabu,,None,None,2021-03-23 11:17:55
1374319495003652103,abdalrh66631991,"RT @Reuters: One year on from first lockdown, Britain grieves for COVID-19 dead https://t.co/XOh8e8edgp https://t.co/mRhlbgignm",,None,None,2021-03-23 11:17:55
1374319497964892160,DBHRecoversDC,"RT @MayorBowser: Here are today's testing sites. Save time by pre-registering at https://t.co/gwfNlT3pPj.

-Symptoms? Stay home and call yo…","Washington, DC",None,None,2021-03-23 11:17:56
1374319499009265664,jonna_herbert,"RT @JerredEngland: Look, something to finally due with that vaccination card.","Oklahoma, USA",None,None,2021-03-23 11:17:56
1374319499831345155,RadioBroadgreen,RT @NHSuk: There are lots of different ways to take care of your mental health whilst we continue to face the challenges of Covid-19. The E…,"Liverpool, UK",None,None,2021-03-23 11:17:57
1374319502394060800,migrainesallday,Retweet far and wide please. People do not realize how fricking expensive funerals are. My partners family went thr… https://t.co/EEZrzd8vcJ,,None,None,2021-03-23 11:17:57
1374319504067588096,repnostalgia,RT @nayadontgiveaf: The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,he/him | switzerland,None,None,2021-03-23 11:17:58
1374319505086758920,Seals_TheDeals,RT @ABecenti: Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,"Chicago, IL",None,None,2021-03-23 11:17:58
1374319505279619074,HermioneWeasl18,"RT @DrTonyLeachon: I'm not upset that you lied to me, I'm upset that from now on I can't believe you.

Friedrich Nietzsche https://t.co/Df1…",,None,None,2021-03-23 11:17:58
1374319506680598528,joslyoung,"RT @bmj_latest: As we reach the anniversary of the first UK national lockdown, we remember the doctors who have died of covid-19

""Each nam…","London, England",None,None,2021-03-23 11:17:58
1374319509637586945,blizzardchilly,"RT @BourgeoisWells: FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",,None,None,2021-03-23 11:17:59
1374319513072717825,hailey_zoesdad,RT @KMOV: Top Fox producer dies from COVID-19 https://t.co/3rELhG4Gze,"Springfield, MO",None,None,2021-03-23 11:18:00
1374319513445961735,PA,The victims of Covid-19 are being remembered across the UK as the country marks the anniversary of the first nation… https://t.co/lPxJ8fX5Ld,UK and Ireland,None,None,2021-03-23 11:18:00
1374319513286496256,ScottishFotoExp,"The Scottish Photography Experience

Edinburgh Outlander

Actively taking bookings for all of my photography tours… https://t.co/h0PvsLpd9z","Edinburgh, Scotland",None,None,2021-03-23 11:18:00
1374319515597635588,GhelicaLomboy,"RT @nad0227: News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: https://t.co/K1dj8Z7q8x",⚡ otherworld ⚡,None,None,2021-03-23 11:18:00
1374319516633686018,LuisHHBB,"RT @valentin_lang: Looking forward to present our paper on the G20's COVID-19 debt relief package @The_PEIO next week. 
@davidmihalyi @a_pr…","Málaga, España",None,None,2021-03-23 11:18:01
1374319517598289932,IanDaniellee,"RT @theklmanuel: The ""NCR Plus"" COVID-19 ""bubble"" (2021) reminds me of this scene from the Simpsons Movie (2007). https://t.co/wqiycKrau1",Land of Odds,None,None,2021-03-23 11:18:01
1374319519632609287,Clink67,"RT @JenWilliamsMEN: Ok, here goes: my attempt to sum up some of the experiences and lessons from the way Covid-19 has played out in this pa…",,None,None,2021-03-23 11:18:01
1374319518793793536,EmeraldLibrary,Join our #EmeraldEngage discussion exploring the impact of COVID-19 on the library https://t.co/ICrRrcx1lw https://t.co/CcbfVmDggK,Global,None,None,2021-03-23 11:18:01
1374319520911794176,khrainess,"RT @nad0227: News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: https://t.co/K1dj8Z7q8x",Manila,None,None,2021-03-23 11:18:02
1374319524573483010,DaviesDenoes,China has assured Pakistan that it will provide COVID-19 vaccines ahead of other countries and has pledged to donat… https://t.co/3middG8b8n,zealand,None,None,2021-03-23 11:18:02
1374319535264792576,selmaaax,RT @nayadontgiveaf: The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,free max b,None,None,2021-03-23 11:18:05
1374319536254513158,GeorgeVetnar,@GeorgeVetnar Are there any other ways vaccines &amp; their deadly-delayed distribution can be screwed up? Especially d… https://t.co/KfZQwyTjDd,,None,None,2021-03-23 11:18:05
1374319536854417410,lyndsaysheerinx,"RT @BourgeoisWells: FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","Michigan, USA",None,None,2021-03-23 11:18:05
1374319538448261123,Blakjizuz,"RT @NphcdaNG: 📌📌 COVID-19 Vaccination Update in 36 States + the FCT. 

How’s your State performing?

#YesToCOVID19Vaccine https://t.co/0QvU…",Abuja Nigeria ,None,None,2021-03-23 11:18:06
1374319538452447232,yorkspride,RT @Fifi_Borgia: Can the government break Nuremberg code and force you to take part in a clinical trial? Do we no longer have agency over o…,Yorkshire Great Britain,None,None,2021-03-23 11:18:06
1374319538662035458,EmobileApps1,Germany to go into hard Easter lockdown as Covid-19 infections soar - CNN https://t.co/BNP1K93jLD,,None,None,2021-03-23 11:18:06
