Author,Text,User Location,Country_Code,Tweet Country,created_at,Emotion
zone_khurram," _Biologist: Being vaccinated doesn’t mean you can “go back to normal”.

The vaccine lowers risk of death &amp; hospitalization, which t…",Islamabad Pakistan,PAK,None,2021-03-23 10:54:48,fear
hyeyoothere,"UAE reports 2,172 new COVID-19 cases, six deaths in 24 hours ",,None,None,2021-03-23 10:54:49,fear
_exeter573,New post (St. Kitts-Nevis Foreign Minister lobbies US for COVID-19 vaccines) has been published on Caribbean News S… ,,IND,None,2021-03-23 10:54:49,fear
luapyelrab," : Making it law to have an experimental treatment, over two years away from trial completion, with no knowledge of long term…","Nam Om, Thailand",None,None,2021-03-23 10:54:50,anger
IncArshadkhan, : #BiggBoss13 #ShehnaazGill #KartikAaryan #Covid19 #Canada Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery…,"Rewa, India ",IND,None,2021-03-23 10:54:50,fear
Theluos396," : As we mark a year since the initial Covid-19 lockdown, put 20 mins aside to watch  #GreenwoodDreams - a br…",,None,None,2021-03-23 10:54:50,fear
Jack07017416, Preparation of a COVID-19 vaccine that can be given in tablet ,,None,None,2021-03-23 10:54:51,fear
PandumAshiru, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,,None,None,2021-03-23 10:54:52,fear
ShawnMidkiff5," : It is believed that over 1,000 health and care workers have died after testing positive for COVID-19 since March 2020.…","Sandusky, OH",None,None,2021-03-23 10:54:52,sadness
gps63121, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,,None,None,2021-03-23 10:54:53,fear
TonarinoJUGAsan," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",太陽系第3惑星  海まで🚲8分,None,None,2021-03-23 10:54:53,anger
Timbalbrian, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,,None,None,2021-03-23 10:54:53,fear
mejcb," : ‘You can't go in to a community and assume that they're going to have the same approach to thinking about the vaccine’

…",,None,None,2021-03-23 10:54:53,fear
Vinayakmohan," : 2 minutes silence for all the supporters of Owaisi, who were making fun of Covid-19 vaccine.

Isko dekho kaise sharmaa ra…",Bengaluru.Hindustan.Multiverse,GBR,None,2021-03-23 10:54:54,fear
WaridWaseem, : Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors.,,None,None,2021-03-23 10:54:54,joy
RealityNewsman1," _org: Two events coming up this week! Check out the details below &amp; join us. To view + register for NLOWE events, visit …",GBR,GBR,None,2021-03-23 10:54:54,fear
AssistallApp," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","Nairobi, Kenya",None,None,2021-03-23 10:54:55,anger
chicagotribune, _rules: These men need arresting for terrorism and human rights abuses ,"Chicago, IL",None,None,2021-03-23 10:54:55,fear
ALETTAHA, : Our peers  are doing a global survey about the experiences of women physicians in the COVID-19 pandemic.  We encourag…,CPT SA Defending the underdog☑,None,None,2021-03-23 10:54:55,fear
ERNST_CA19113,"BBC | Germany imposes Covid-19 lockdown. Chancellor Angela Merkel says country was now in a ""very serious"" situatio… ",,IND,None,2021-03-23 10:54:55,fear
misnomered, Preparation of a COVID-19 vaccine that can be given in tablet ,"Southern Tagalog, Luzon Island",None,None,2021-03-23 10:54:55,fear
V_R_G_INC," _victims: New paper from  group :

Collateral damage for failing to do in the times of COVID-19 
 

Cance…","Kanpur, India",USA,None,2021-03-23 10:54:55,fear
bright_oparaji," : Always heartwarming to watch this government exploit a pandemic to enrich their friendme widened f…""",Liverpool ,None,None,2021-03-23 10:54:56,joy
UAlbanyBylaws,"So I asked google, when will the COVID-19 pandemic end?

Google: in 7 years..

*auto-shutdown ng laptop* ","Albany, NY",USA,None,2021-03-23 10:54:57,fear
AtulGroverMD,"Less Sleep, More Burnout Linked to Higher COVID-19 Risk: Study ","Here, Now",None,None,2021-03-23 10:54:57,fear
latskillzzz01,The Data and Safety Monitoring Board has raised concerns that the efficacy data of the AstraZeneca’s COVID-19 vacci… ,,GBR,None,2021-03-23 10:54:58,fear
archygirl2," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",,GBR,None,2021-03-23 10:54:58,anger
honeybeepetal,"5 People On Twitter: COVID-19 Isn't Just Social Distancing, It's Postmodern",Northumberland GBR,GBR,None,2021-03-23 10:54:58,fear
paulstype, : To shave or not to shave? How beards may affect Covid-19 risk ,"Manchester, England",GBR,None,2021-03-23 10:54:58,fear
carlos_rossi19, Preparation of a COVID-19 vaccine that can be given in tablet ,Pilipinas,GBR,None,2021-03-23 10:54:59,fear
HelpHumanity1st, _Viswanathan1: We are excited to welcome Prof. _eran   Join us Tue March 23 noonET to hear about ‘Modeling and p…,,None,None,2021-03-23 10:54:59,fear
MedicalWash,Fuck off,"Chelmsley Wood, Birmingham, GBR",GBR,None,2021-03-23 10:55:00,anger
3onyourside," : People need to stand firm, now is the time

Do not comply with any such Nazi laws built on the sand of propaganda

If they…","Memphis, TN",None,None,2021-03-23 10:55:00,fear
gmanews,"Global Sports Optic Market (2021 to 2026) - Growth, Trends, COVID-19 Impact, and Forecasts -… ",Philippines,None,None,2021-03-23 10:55:00,fear
WestOrangeInfo, _tx: We just announced that the Philippines has secured 7 million additional doses of our COVID-19 vaccine through a new supply…,"West Orange, NJ",None,None,2021-03-23 10:55:00,joy
WKOW,"This news does not matter, there are descent respectable people wantung to get the shot and cant. Whi cares about t… ","Madison, WI",USA,None,2021-03-23 10:55:00,fear
mailalama," : Suck on that, Macron and Merkel.","Kathmandu, Nepal",None,None,2021-03-23 10:55:00,neutral
ALLthatASH__," : BREAKING: Firm awarded £16.2m across multiple Covid-19 contracts has extensive links to the Conservatives.

Softcat Plc…","New York, NY",USA,None,2021-03-23 10:55:00,anger
hanspornatbeans," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",,None,None,2021-03-23 10:55:01,anger
jakesnake998," _forbes: Less Sleep, More Burnout Linked to Higher COVID-19 Risk: Study ",glasgow,None,None,2021-03-23 10:55:01,fear
mfaaizzz,"Watch a brand new episode of #MedicallySpeaking on Covid-19 &amp; Pregnancy: What are the risks? 
… ",Sepang,None,None,2021-03-23 10:55:02,fear
CoppetainPU," : India records nearly 47,000 new Covid-19 cases, 212 deaths; tally over 11.6 mn  …","Coppet, Switzerland",None,None,2021-03-23 10:55:02,fear
RemnantMighty," : During the COVID-19 pandemic the Sonowal govt created a commission of inquiry with
prominent economists,the 1st tabled re…",,CAN,None,2021-03-23 10:55:02,fear
miliber5,"Covid-19 was a designed bio-weapon.  BUT, it was designed to help China cull its herd of unhealthy individuals.  Wh… ","Maracay, Venezuela",None,None,2021-03-23 10:55:02,fear
MeloniFulvio, _Africa: Securing the education of Kenya's girls during COVID-19 ,"Toronto, Ontario",GBR,None,2021-03-23 10:55:03,fear
RealPhatsBlog, : Everyone above 45 to get vaccinated for Covid-19 from April 1. Cabinet decision.  ,North America,USA,None,2021-03-23 10:55:03,fear
ConnorReachPLC,This is genius!,"Newcastle Upon Tyne, England",GBR,None,2021-03-23 10:55:03,joy
TheRadioTFI, : Enough is enough! #LetUsBackToAus #InternationalStudentsAustralia #LetAusPhDStudentsEnter #extend485visas #freezeourvisas…,"Queens, NY - Worldwide",USA,None,2021-03-23 10:55:03,fear
mike_bouvat,"New Case Alert: 188 new COVID-19 cases confirmed in Nepal. Now, total number of COVID-19 confirmed cases in Nepal r… ",,None,None,2021-03-23 10:55:04,fear
MrsPasc," _victims: New paper from  group :

Collateral damage for failing to do in the times of COVID-19 
 

Cance…","Las Vegas, NV",None,None,2021-03-23 10:55:04,fear
thekickandpush," : One year on from the GBR's first lockdown, we've joined the Yellow Hearts to Remember campaign, supporting bereaved families…","Kingston, Ontario",None,None,2021-03-23 10:55:05,sadness
olitig," : We should be dealing with the COVID-19 pandemic but no, dictators of the region saw the timing as an opportunity to se…","Cowes
",USA,None,2021-03-23 10:55:05,fear
CloseHR1, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,"Raleigh, NC",None,None,2021-03-23 10:55:05,fear
QuickIntl," _Governor: Reasons to get your COVID-19 shot:
 Protect yourself
 Protect your community
 Save lives
 Get a free doughnut","Jamaica, New York (JFK)",USA,None,2021-03-23 10:55:05,fear
FxBookLTTG, : 4 reasons why Covid-19 is spreading fast in the country. ,Estonia,PAK,None,2021-03-23 10:55:05,fear
dogstar7tweets, : When will we start seeing lawsuits files against public health officials over the psychological:mental health the lawsuits…,"Illinois, USA",USA,None,2021-03-23 10:55:05,fear
AbdulGhafarMayo," : New paper from  group :
Collateral damage for failing to do in the times of COVID-19 
 

The new coronav…",Pakistan,GBR,None,2021-03-23 10:55:06,fear
JohnLothian, : Unfortunately increased number of new COVID-19 infections with high number of hospitalizations plus community transmissi…,Chicago,None,None,2021-03-23 10:55:06,fear
UoMStaffNet," : ‼HELP ‼

Not SB19 related, but I just want to help my close friend dahil nag positive sa Covid-19 and naka confine Papa…","Manchester, GBR",GBR,None,2021-03-23 10:55:06,fear
ChristineBK4, : That is called Medical Martial Law and goes against everything in the Nuremberg Code. Watch trained and skilled staff lea…,,None,None,2021-03-23 10:55:06,fear
hodgehillvicar, :   Care home workers will be required by law to have a Covid-19 jab under a historic legal change agreed by Boris Johnson a…,"Firs & Bromford, Birmingham GBR",GBR,None,2021-03-23 10:55:07,fear
NtebeniFee,Old Town Square painted with white crosses in memory of victims of COVID-19 pandemic in #Prague #CzechRepublic ,"Pretoria, South Africa",None,None,2021-03-23 10:55:07,fear
Mikeodwyer761," : Making it law to have an experimental treatment, over two years away from trial completion, with no knowledge of long term…",,None,None,2021-03-23 10:55:08,anger
SherlockHoams, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,Plse wait for GPS to update...,None,None,2021-03-23 10:55:08,fear
PolicyRelevant,"  go into hard Easter lockdown as Covid-19 infections soar - CNN  via ,Japan,None,None,2021-03-23 10:55:44
1374313911701413889,NIR_Media, : FUNDING:",Edinburgh,None,None,2021-03-23 10:55:08,fear
Artificialbra1n,None,,None,None,2021-03-23 10:55:08,neutral
anjtanael," : Cabinet approves COVID-19 vaccination for people above 45 years of age from April 1, says Prakash Javadekar - …","Bulacan, Central Luzon",None,None,2021-03-23 10:55:08,fear
bright_oparaji, : Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors.,Liverpool ,None,None,2021-03-23 10:55:08,joy
alastairj, : Live: GBR marks anniversary of first COVID-19 lockdown at National Day of Reflection  …,Runcorn,None,None,2021-03-23 10:55:09,fear
bright_oparaji," : It is believed that over 1,000 health and care workers have died after testing positive for COVID-19 since March 2020.…",Liverpool ,None,None,2021-03-23 10:55:09,sadness
shoobedowah,"  AUS also managed to suppress COVID-19 and keep their economy humming. Meanwhile, t… ",,None,None,2021-03-23 10:55:09,neutral
zchs_, _rules: These men need arresting for terrorism and human rights abuses ,"Cebu City, Central Visayas",None,None,2021-03-23 10:55:09,fear
princ3tig3r,"Can Covid-19 cause symptoms of hearing loss, tinnitus and vertigo?  via ",Manila City,GBR,None,2021-03-23 10:55:09,fear
playplaychain," : Scholars need to be extended the fellowship for six months due to COVID-19 effects.
#All Funding Agencies
 …",DMV,None,None,2021-03-23 10:55:10,fear
BerendesSima, : “An Arizona man has been arrested after he cut off and held at gunpoint a caravan of National Guardsmen transporting COVID-…,"London, England",GBR,None,2021-03-23 10:55:10,fear
HelpHumanity1st, : Krispy Kreme says anyone who shows a valid COVID-19 vaccination card will get a free Original Glazed doughnut for the remainder…,,None,None,2021-03-23 10:55:10,fear
bright_oparaji," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",Liverpool ,None,None,2021-03-23 10:55:11,anger
NorthlinesJK,"Covid-19 super spreader: Zodwa Wabantu kisses fans, lets men feast on her sexy butt (WATCH VIDEOS) ","Jammu Tawi, Jammu And Kashmir",None,None,2021-03-23 10:55:12,fear
sGBRatra, : Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors.,,GBR,None,2021-03-23 10:55:12,joy
wildwillow65, : COVID-19 vaccines and humanitarian supplies from AUSMAT are being flown from Australia to Papua New Guinea to help contain…,,None,None,2021-03-23 10:55:12,fear
rbowenmorris,"AstraZeneca may have used outdated info in COVID-19 vaccine trial, U.S. officials say ","Bath, United Kingdom",GBR,None,2021-03-23 10:55:12,anger
Husmo," : It’s emerged COVID-19 vaccines, vaccine passports and faked negative test papers are all being sold on the darknet. | …",Nairobi,None,None,2021-03-23 10:55:13,fear
capebretonpost," : More producers of COVID-19 vaccines should follow AstraZeneca’s lead and license technology to other manufacturers, the World…","ÜT: 46.16069,-60.195819",USA,None,2021-03-23 10:55:13,neutral
userprofile101, : My oldest  son just got his first Covid-19 shot. Hallelujah!!! ,,None,None,2021-03-23 10:55:13,joy
CassAlessio, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,"New Jersey, USA",USA,None,2021-03-23 10:55:13,fear
VinLeeTW, : 28-year-old Mayra Ramirez became the first American COVID-19 survivor to receive a double-lung transplant — and she ha…,"Taipei City, Taiwan",USA,None,2021-03-23 10:55:13,fear
EINPresswirePR, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,Washington DC,USA,None,2021-03-23 10:55:13,fear
